,landing_page,purchased,inter,old_page
3471,old_page,0,1,1
3472,old_page,1,1,1
3473,new_page,0,1,0
3474,old_page,0,1,1
3475,new_page,0,1,0
3476,old_page,0,1,1
3477,old_page,0,1,1
3478,old_page,0,1,1
3479,new_page,0,1,0
3480,old_page,0,1,1
3481,old_page,0,1,1
3482,new_page,0,1,0
3483,new_page,0,1,0
3484,old_page,1,1,1
3485,new_page,0,1,0
3486,old_page,0,1,1
3487,new_page,0,1,0
3488,new_page,0,1,0
3489,old_page,0,1,1
3490,new_page,0,1,0
3491,new_page,1,1,0
3492,new_page,0,1,0
3493,old_page,0,1,1
3494,new_page,1,1,0
3495,old_page,0,1,1
3496,new_page,0,1,0
3497,old_page,0,1,1
3498,old_page,0,1,1
3499,new_page,0,1,0
3500,old_page,0,1,1
3501,old_page,1,1,1
3502,old_page,0,1,1
3503,old_page,0,1,1
3504,new_page,1,1,0
3505,new_page,0,1,0
3506,new_page,1,1,0
3507,old_page,1,1,1
3508,new_page,1,1,0
3509,old_page,0,1,1
3510,new_page,0,1,0
3511,new_page,1,1,0
3512,new_page,1,1,0
3513,new_page,1,1,0
3514,new_page,0,1,0
3515,old_page,1,1,1
3516,new_page,0,1,0
3517,new_page,0,1,0
3518,old_page,1,1,1
3519,old_page,0,1,1
3520,new_page,0,1,0
3521,new_page,0,1,0
3522,old_page,1,1,1
3523,old_page,1,1,1
3524,old_page,0,1,1
3525,old_page,1,1,1
3526,old_page,1,1,1
3527,old_page,0,1,1
3528,new_page,0,1,0
3529,old_page,0,1,1
3530,old_page,1,1,1
3531,old_page,0,1,1
3532,new_page,0,1,0
3533,new_page,0,1,0
3534,new_page,0,1,0
3535,new_page,1,1,0
3536,new_page,0,1,0
3537,new_page,0,1,0
3538,old_page,0,1,1
3539,old_page,0,1,1
3540,new_page,0,1,0
3541,old_page,0,1,1
3542,old_page,0,1,1
3543,new_page,0,1,0
3544,new_page,0,1,0
3545,new_page,0,1,0
3546,old_page,0,1,1
3547,old_page,1,1,1
3548,new_page,0,1,0
3549,old_page,0,1,1
3550,new_page,1,1,0
3551,old_page,1,1,1
3552,new_page,1,1,0
3553,old_page,0,1,1
3554,new_page,0,1,0
3555,new_page,1,1,0
3556,old_page,0,1,1
3557,old_page,0,1,1
3558,new_page,0,1,0
3559,new_page,0,1,0
3560,old_page,0,1,1
3561,old_page,1,1,1
3562,old_page,0,1,1
3563,new_page,1,1,0
3564,old_page,1,1,1
3565,new_page,0,1,0
3566,old_page,0,1,1
3567,old_page,1,1,1
3568,new_page,0,1,0
3569,old_page,0,1,1
3570,old_page,0,1,1
3571,new_page,0,1,0
3572,new_page,0,1,0
3573,new_page,1,1,0
3574,new_page,0,1,0
3575,new_page,0,1,0
3576,old_page,0,1,1
3577,new_page,0,1,0
3578,old_page,1,1,1
3579,old_page,0,1,1
3580,new_page,0,1,0
3581,old_page,0,1,1
3582,old_page,0,1,1
3583,old_page,0,1,1
3584,new_page,0,1,0
3585,new_page,0,1,0
3586,old_page,1,1,1
3587,new_page,0,1,0
3588,old_page,0,1,1
3589,old_page,0,1,1
3590,new_page,1,1,0
3591,new_page,0,1,0
3592,old_page,1,1,1
3593,old_page,0,1,1
3594,new_page,1,1,0
3595,new_page,0,1,0
3596,old_page,0,1,1
3597,old_page,1,1,1
3598,old_page,0,1,1
3599,new_page,0,1,0
3600,new_page,1,1,0
3601,old_page,1,1,1
3602,old_page,1,1,1
3603,old_page,1,1,1
3604,old_page,0,1,1
3605,new_page,1,1,0
3606,old_page,0,1,1
3607,old_page,0,1,1
3608,new_page,0,1,0
3609,new_page,1,1,0
3610,old_page,1,1,1
3611,old_page,1,1,1
3612,old_page,1,1,1
3613,new_page,0,1,0
3614,old_page,0,1,1
3615,old_page,0,1,1
3616,old_page,0,1,1
3617,new_page,0,1,0
3618,old_page,0,1,1
3619,new_page,1,1,0
3620,new_page,0,1,0
3621,new_page,0,1,0
3622,new_page,0,1,0
3623,old_page,0,1,1
3624,new_page,1,1,0
3625,new_page,0,1,0
3626,new_page,1,1,0
3627,new_page,1,1,0
3628,new_page,0,1,0
3629,new_page,0,1,0
3630,old_page,1,1,1
3631,old_page,1,1,1
3632,new_page,1,1,0
3633,new_page,1,1,0
3634,old_page,1,1,1
3635,old_page,0,1,1
3636,new_page,0,1,0
3637,new_page,0,1,0
3638,new_page,0,1,0
3639,new_page,1,1,0
3640,old_page,0,1,1
3641,old_page,1,1,1
3642,old_page,0,1,1
3643,old_page,0,1,1
3644,new_page,0,1,0
3645,new_page,1,1,0
3646,new_page,0,1,0
3647,old_page,1,1,1
3648,new_page,0,1,0
3649,new_page,0,1,0
3650,old_page,0,1,1
3651,old_page,0,1,1
3652,old_page,1,1,1
3653,old_page,0,1,1
3654,old_page,1,1,1
3655,new_page,0,1,0
3656,old_page,0,1,1
3657,old_page,0,1,1
3658,new_page,0,1,0
3659,new_page,0,1,0
3660,new_page,1,1,0
3661,new_page,0,1,0
3662,old_page,1,1,1
3663,new_page,0,1,0
3664,old_page,0,1,1
3665,new_page,0,1,0
3666,new_page,1,1,0
3667,new_page,0,1,0
3668,new_page,0,1,0
3669,old_page,1,1,1
3670,old_page,1,1,1
3671,new_page,1,1,0
3672,old_page,0,1,1
3673,old_page,1,1,1
3674,new_page,1,1,0
3675,new_page,1,1,0
3676,new_page,1,1,0
3677,old_page,0,1,1
3678,new_page,0,1,0
3679,new_page,1,1,0
3680,old_page,1,1,1
3681,new_page,0,1,0
3682,new_page,1,1,0
3683,old_page,1,1,1
3684,new_page,0,1,0
3685,new_page,0,1,0
3686,new_page,0,1,0
3687,new_page,0,1,0
3688,old_page,1,1,1
3689,old_page,1,1,1
3690,old_page,0,1,1
3691,new_page,1,1,0
3692,new_page,1,1,0
3693,new_page,0,1,0
3694,old_page,0,1,1
3695,new_page,0,1,0
3696,new_page,0,1,0
3697,old_page,0,1,1
3698,new_page,1,1,0
3699,new_page,0,1,0
3700,old_page,0,1,1
3701,new_page,0,1,0
3702,new_page,0,1,0
3703,new_page,1,1,0
3704,new_page,1,1,0
3705,new_page,0,1,0
3706,old_page,1,1,1
3707,old_page,0,1,1
3708,new_page,0,1,0
3709,old_page,1,1,1
3710,new_page,0,1,0
3711,new_page,1,1,0
3712,new_page,1,1,0
3713,new_page,0,1,0
3714,old_page,1,1,1
3715,old_page,0,1,1
3716,old_page,0,1,1
3717,new_page,1,1,0
3718,new_page,1,1,0
3719,new_page,0,1,0
3720,new_page,0,1,0
3721,new_page,0,1,0
3722,old_page,0,1,1
3723,new_page,0,1,0
3724,new_page,1,1,0
3725,old_page,0,1,1
3726,old_page,0,1,1
3727,new_page,0,1,0
3728,old_page,1,1,1
3729,old_page,0,1,1
3730,old_page,0,1,1
3731,old_page,0,1,1
3732,old_page,0,1,1
3733,new_page,0,1,0
3734,old_page,0,1,1
3735,new_page,0,1,0
3736,new_page,1,1,0
3737,new_page,1,1,0
3738,new_page,0,1,0
3739,old_page,1,1,1
3740,new_page,1,1,0
3741,new_page,0,1,0
3742,old_page,0,1,1
3743,new_page,0,1,0
3744,new_page,0,1,0
3745,old_page,0,1,1
3746,old_page,1,1,1
3747,new_page,0,1,0
3748,old_page,0,1,1
3749,new_page,0,1,0
3750,new_page,0,1,0
3751,new_page,0,1,0
3752,new_page,0,1,0
3753,old_page,0,1,1
3754,new_page,0,1,0
3755,new_page,1,1,0
3756,old_page,0,1,1
3757,old_page,0,1,1
3758,new_page,1,1,0
3759,old_page,0,1,1
3760,new_page,0,1,0
3761,new_page,0,1,0
3762,new_page,0,1,0
3763,old_page,0,1,1
3764,old_page,1,1,1
3765,old_page,0,1,1
3766,new_page,0,1,0
3767,new_page,1,1,0
3768,new_page,0,1,0
3769,new_page,0,1,0
3770,old_page,0,1,1
3771,new_page,0,1,0
3772,old_page,0,1,1
3773,new_page,0,1,0
3774,new_page,0,1,0
3775,old_page,1,1,1
3776,old_page,0,1,1
3777,new_page,0,1,0
3778,new_page,1,1,0
3779,old_page,0,1,1
3780,new_page,0,1,0
3781,old_page,0,1,1
3782,new_page,1,1,0
3783,new_page,0,1,0
3784,old_page,0,1,1
3785,new_page,0,1,0
3786,new_page,1,1,0
3787,new_page,0,1,0
3788,old_page,0,1,1
3789,old_page,0,1,1
3790,new_page,0,1,0
3791,old_page,0,1,1
3792,old_page,0,1,1
3793,new_page,0,1,0
3794,new_page,0,1,0
3795,new_page,0,1,0
3796,old_page,0,1,1
3797,new_page,1,1,0
3798,old_page,0,1,1
3799,old_page,0,1,1
3800,old_page,0,1,1
3801,old_page,0,1,1
3802,old_page,0,1,1
3803,new_page,1,1,0
3804,old_page,0,1,1
3805,new_page,0,1,0
3806,new_page,1,1,0
3807,new_page,0,1,0
3808,old_page,1,1,1
3809,new_page,0,1,0
3810,new_page,0,1,0
3811,new_page,0,1,0
3812,old_page,0,1,1
3813,old_page,0,1,1
3814,old_page,0,1,1
3815,old_page,1,1,1
3816,old_page,0,1,1
3817,new_page,0,1,0
3818,old_page,0,1,1
3819,old_page,1,1,1
3820,old_page,0,1,1
3821,old_page,0,1,1
3822,new_page,0,1,0
3823,new_page,1,1,0
3824,new_page,0,1,0
3825,old_page,1,1,1
3826,new_page,0,1,0
3827,old_page,1,1,1
3828,new_page,1,1,0
3829,new_page,1,1,0
3830,old_page,1,1,1
3831,old_page,1,1,1
3832,old_page,0,1,1
3833,old_page,0,1,1
3834,new_page,0,1,0
3835,old_page,0,1,1
3836,old_page,0,1,1
3837,old_page,1,1,1
3838,old_page,0,1,1
3839,new_page,0,1,0
3840,new_page,1,1,0
3841,new_page,0,1,0
3842,old_page,0,1,1
3843,old_page,0,1,1
3844,old_page,0,1,1
3845,new_page,0,1,0
3846,old_page,1,1,1
3847,new_page,1,1,0
3848,new_page,1,1,0
3849,new_page,0,1,0
3850,old_page,0,1,1
3851,old_page,0,1,1
3852,new_page,1,1,0
3853,new_page,0,1,0
3854,new_page,0,1,0
3855,old_page,0,1,1
3856,old_page,0,1,1
3857,old_page,1,1,1
3858,old_page,0,1,1
3859,old_page,0,1,1
3860,old_page,0,1,1
3861,new_page,0,1,0
3862,new_page,1,1,0
3863,old_page,0,1,1
3864,old_page,0,1,1
3865,new_page,0,1,0
3866,old_page,0,1,1
3867,new_page,0,1,0
3868,new_page,1,1,0
3869,old_page,0,1,1
3870,old_page,1,1,1
3871,new_page,0,1,0
3872,new_page,0,1,0
3873,new_page,1,1,0
3874,old_page,1,1,1
3875,new_page,0,1,0
3876,new_page,0,1,0
3877,old_page,0,1,1
3878,old_page,0,1,1
3879,old_page,0,1,1
3880,new_page,1,1,0
3881,old_page,0,1,1
3882,old_page,0,1,1
3883,new_page,0,1,0
3884,old_page,0,1,1
3885,new_page,0,1,0
3886,old_page,0,1,1
3887,new_page,0,1,0
3888,old_page,0,1,1
3889,new_page,0,1,0
3890,new_page,0,1,0
3891,old_page,0,1,1
3892,old_page,0,1,1
3893,old_page,1,1,1
3894,old_page,0,1,1
3895,old_page,0,1,1
3896,old_page,1,1,1
3897,new_page,1,1,0
3898,old_page,0,1,1
3899,new_page,0,1,0
3900,new_page,0,1,0
3901,old_page,1,1,1
3902,new_page,0,1,0
3903,old_page,0,1,1
3904,old_page,1,1,1
3905,new_page,1,1,0
3906,new_page,0,1,0
3907,new_page,0,1,0
3908,new_page,0,1,0
3909,new_page,1,1,0
3910,old_page,0,1,1
3911,new_page,0,1,0
3912,old_page,0,1,1
3913,old_page,0,1,1
3914,new_page,1,1,0
3915,old_page,1,1,1
3916,new_page,0,1,0
3917,old_page,0,1,1
3918,new_page,1,1,0
3919,new_page,1,1,0
3920,new_page,0,1,0
3921,old_page,0,1,1
3922,new_page,0,1,0
3923,old_page,0,1,1
3924,new_page,0,1,0
3925,old_page,1,1,1
3926,old_page,0,1,1
3927,new_page,0,1,0
3928,new_page,0,1,0
3929,new_page,1,1,0
3930,old_page,1,1,1
3931,old_page,1,1,1
3932,new_page,0,1,0
3933,old_page,0,1,1
3934,new_page,0,1,0
3935,old_page,0,1,1
3936,old_page,1,1,1
3937,new_page,1,1,0
3938,new_page,0,1,0
3939,old_page,1,1,1
3940,new_page,1,1,0
3941,new_page,1,1,0
3942,new_page,1,1,0
3943,new_page,1,1,0
3944,old_page,0,1,1
3945,new_page,1,1,0
3946,new_page,1,1,0
3947,new_page,0,1,0
3948,old_page,0,1,1
3949,new_page,0,1,0
3950,new_page,0,1,0
3951,new_page,0,1,0
3952,new_page,0,1,0
3953,old_page,0,1,1
3954,old_page,0,1,1
3955,new_page,0,1,0
3956,old_page,0,1,1
3957,old_page,1,1,1
3958,new_page,0,1,0
3959,old_page,0,1,1
3960,new_page,0,1,0
3961,old_page,0,1,1
3962,new_page,1,1,0
3963,old_page,0,1,1
3964,old_page,1,1,1
3965,old_page,1,1,1
3966,new_page,1,1,0
3967,new_page,1,1,0
3968,old_page,1,1,1
3969,new_page,0,1,0
3970,old_page,0,1,1
3971,old_page,1,1,1
3972,new_page,0,1,0
3973,new_page,1,1,0
3974,new_page,0,1,0
3975,old_page,0,1,1
3976,new_page,0,1,0
3977,old_page,0,1,1
3978,old_page,0,1,1
3979,old_page,0,1,1
3980,new_page,1,1,0
3981,new_page,0,1,0
3982,old_page,1,1,1
3983,new_page,0,1,0
3984,new_page,1,1,0
3985,old_page,1,1,1
3986,new_page,0,1,0
3987,old_page,0,1,1
3988,old_page,1,1,1
3989,old_page,1,1,1
3990,new_page,1,1,0
3991,old_page,1,1,1
3992,old_page,0,1,1
3993,new_page,0,1,0
3994,new_page,1,1,0
3995,new_page,1,1,0
3996,new_page,0,1,0
3997,old_page,0,1,1
3998,new_page,0,1,0
3999,old_page,1,1,1
4000,old_page,0,1,1
4001,new_page,0,1,0
4002,old_page,0,1,1
4003,new_page,0,1,0
4004,old_page,0,1,1
4005,old_page,0,1,1
4006,new_page,1,1,0
4007,old_page,0,1,1
4008,new_page,0,1,0
4009,old_page,0,1,1
4010,new_page,0,1,0
4011,new_page,1,1,0
4012,old_page,0,1,1
4013,new_page,1,1,0
4014,new_page,1,1,0
4015,old_page,0,1,1
4016,old_page,0,1,1
4017,new_page,0,1,0
4018,new_page,0,1,0
4019,old_page,0,1,1
4020,old_page,1,1,1
4021,new_page,0,1,0
4022,new_page,0,1,0
4023,old_page,0,1,1
4024,new_page,0,1,0
4025,old_page,0,1,1
4026,new_page,0,1,0
4027,old_page,0,1,1
4028,old_page,0,1,1
4029,new_page,1,1,0
4030,old_page,0,1,1
4031,new_page,1,1,0
4032,old_page,1,1,1
4033,new_page,1,1,0
4034,new_page,0,1,0
4035,old_page,1,1,1
4036,new_page,0,1,0
4037,old_page,0,1,1
4038,new_page,1,1,0
4039,new_page,0,1,0
4040,new_page,0,1,0
4041,new_page,1,1,0
4042,old_page,1,1,1
4043,old_page,0,1,1
4044,old_page,0,1,1
4045,new_page,0,1,0
4046,old_page,0,1,1
4047,old_page,0,1,1
4048,old_page,0,1,1
4049,new_page,0,1,0
4050,old_page,0,1,1
4051,new_page,0,1,0
4052,new_page,1,1,0
4053,old_page,0,1,1
4054,old_page,0,1,1
4055,old_page,0,1,1
4056,old_page,1,1,1
4057,old_page,0,1,1
4058,old_page,0,1,1
4059,new_page,0,1,0
4060,old_page,0,1,1
4061,old_page,0,1,1
4062,old_page,1,1,1
4063,new_page,0,1,0
4064,new_page,0,1,0
4065,old_page,0,1,1
4066,new_page,1,1,0
4067,new_page,1,1,0
4068,new_page,0,1,0
4069,new_page,0,1,0
4070,new_page,0,1,0
4071,new_page,0,1,0
4072,old_page,0,1,1
4073,old_page,0,1,1
4074,new_page,0,1,0
4075,new_page,0,1,0
4076,old_page,0,1,1
4077,new_page,1,1,0
4078,old_page,0,1,1
4079,new_page,1,1,0
4080,new_page,1,1,0
4081,new_page,1,1,0
4082,old_page,1,1,1
4083,old_page,1,1,1
4084,old_page,0,1,1
4085,new_page,0,1,0
4086,new_page,0,1,0
4087,old_page,0,1,1
4088,new_page,1,1,0
4089,new_page,1,1,0
4090,new_page,1,1,0
4091,old_page,1,1,1
4092,new_page,1,1,0
4093,old_page,1,1,1
4094,new_page,0,1,0
4095,new_page,0,1,0
4096,old_page,1,1,1
4097,new_page,0,1,0
4098,old_page,1,1,1
4099,old_page,1,1,1
4100,old_page,0,1,1
4101,old_page,0,1,1
4102,new_page,1,1,0
4103,new_page,0,1,0
4104,new_page,0,1,0
4105,new_page,1,1,0
4106,old_page,1,1,1
4107,new_page,0,1,0
4108,old_page,0,1,1
4109,new_page,0,1,0
4110,old_page,0,1,1
4111,old_page,0,1,1
4112,new_page,0,1,0
4113,old_page,0,1,1
4114,new_page,0,1,0
4115,new_page,1,1,0
4116,new_page,0,1,0
4117,old_page,0,1,1
4118,old_page,1,1,1
4119,old_page,1,1,1
4120,old_page,0,1,1
4121,old_page,0,1,1
4122,old_page,0,1,1
4123,old_page,0,1,1
4124,old_page,0,1,1
4125,old_page,0,1,1
4126,new_page,1,1,0
4127,old_page,0,1,1
4128,new_page,0,1,0
4129,old_page,0,1,1
4130,old_page,0,1,1
4131,old_page,1,1,1
4132,new_page,1,1,0
4133,new_page,1,1,0
4134,old_page,1,1,1
4135,old_page,0,1,1
4136,old_page,0,1,1
4137,old_page,0,1,1
4138,new_page,0,1,0
4139,new_page,0,1,0
4140,old_page,0,1,1
4141,new_page,0,1,0
4142,old_page,0,1,1
4143,old_page,0,1,1
4144,new_page,0,1,0
4145,old_page,1,1,1
4146,new_page,0,1,0
4147,old_page,1,1,1
4148,old_page,0,1,1
4149,old_page,0,1,1
4150,old_page,0,1,1
4151,new_page,1,1,0
4152,new_page,1,1,0
4153,new_page,1,1,0
4154,new_page,0,1,0
4155,new_page,0,1,0
4156,new_page,0,1,0
4157,old_page,0,1,1
4158,old_page,0,1,1
4159,new_page,0,1,0
4160,old_page,1,1,1
4161,new_page,1,1,0
4162,old_page,0,1,1
4163,old_page,0,1,1
4164,old_page,1,1,1
4165,old_page,0,1,1
4166,old_page,1,1,1
4167,old_page,0,1,1
4168,new_page,0,1,0
4169,old_page,0,1,1
4170,new_page,0,1,0
4171,old_page,0,1,1
4172,new_page,1,1,0
4173,new_page,1,1,0
4174,new_page,0,1,0
4175,new_page,1,1,0
4176,new_page,0,1,0
4177,old_page,1,1,1
4178,old_page,0,1,1
4179,new_page,0,1,0
4180,old_page,1,1,1
4181,old_page,0,1,1
4182,new_page,1,1,0
4183,old_page,0,1,1
4184,old_page,0,1,1
4185,old_page,1,1,1
4186,new_page,0,1,0
4187,old_page,1,1,1
4188,new_page,1,1,0
4189,old_page,0,1,1
4190,old_page,0,1,1
4191,new_page,0,1,0
4192,old_page,1,1,1
4193,old_page,1,1,1
4194,old_page,0,1,1
4195,new_page,1,1,0
4196,old_page,0,1,1
4197,new_page,0,1,0
4198,old_page,0,1,1
4199,new_page,1,1,0
4200,new_page,0,1,0
4201,new_page,1,1,0
4202,old_page,0,1,1
4203,old_page,0,1,1
4204,new_page,1,1,0
4205,old_page,0,1,1
4206,old_page,0,1,1
4207,old_page,0,1,1
4208,old_page,1,1,1
4209,new_page,0,1,0
4210,new_page,1,1,0
4211,new_page,1,1,0
4212,new_page,0,1,0
4213,new_page,0,1,0
4214,new_page,1,1,0
4215,old_page,1,1,1
4216,new_page,0,1,0
4217,new_page,0,1,0
4218,old_page,0,1,1
4219,new_page,1,1,0
4220,old_page,0,1,1
4221,old_page,0,1,1
4222,old_page,0,1,1
4223,new_page,0,1,0
4224,new_page,1,1,0
4225,old_page,0,1,1
4226,new_page,1,1,0
4227,new_page,1,1,0
4228,new_page,1,1,0
4229,old_page,1,1,1
4230,old_page,1,1,1
4231,old_page,1,1,1
4232,new_page,0,1,0
4233,new_page,0,1,0
4234,new_page,0,1,0
4235,new_page,0,1,0
4236,new_page,0,1,0
4237,old_page,0,1,1
4238,old_page,0,1,1
4239,old_page,0,1,1
4240,old_page,1,1,1
4241,old_page,0,1,1
4242,new_page,0,1,0
4243,old_page,1,1,1
4244,old_page,1,1,1
4245,old_page,0,1,1
4246,new_page,1,1,0
4247,new_page,1,1,0
4248,new_page,0,1,0
4249,new_page,0,1,0
4250,old_page,0,1,1
4251,old_page,1,1,1
4252,new_page,1,1,0
4253,old_page,0,1,1
4254,old_page,1,1,1
4255,old_page,1,1,1
4256,new_page,0,1,0
4257,new_page,0,1,0
4258,new_page,0,1,0
4259,new_page,0,1,0
4260,new_page,0,1,0
4261,old_page,0,1,1
4262,new_page,0,1,0
4263,old_page,0,1,1
4264,new_page,0,1,0
4265,old_page,1,1,1
4266,old_page,1,1,1
4267,new_page,1,1,0
4268,old_page,0,1,1
4269,old_page,1,1,1
4270,old_page,0,1,1
4271,new_page,0,1,0
4272,new_page,0,1,0
4273,old_page,0,1,1
4274,new_page,0,1,0
4275,old_page,0,1,1
4276,old_page,0,1,1
4277,new_page,0,1,0
4278,new_page,1,1,0
4279,new_page,0,1,0
4280,new_page,1,1,0
4281,old_page,0,1,1
4282,new_page,1,1,0
4283,new_page,1,1,0
4284,new_page,0,1,0
4285,old_page,0,1,1
4286,new_page,0,1,0
4287,old_page,0,1,1
4288,new_page,0,1,0
4289,new_page,1,1,0
4290,new_page,0,1,0
4291,new_page,1,1,0
4292,old_page,0,1,1
4293,old_page,1,1,1
4294,new_page,1,1,0
4295,old_page,1,1,1
4296,new_page,1,1,0
4297,new_page,0,1,0
4298,old_page,1,1,1
4299,new_page,0,1,0
4300,old_page,0,1,1
4301,old_page,0,1,1
4302,new_page,0,1,0
4303,new_page,0,1,0
4304,old_page,0,1,1
4305,new_page,1,1,0
4306,old_page,0,1,1
4307,old_page,0,1,1
4308,old_page,0,1,1
4309,new_page,0,1,0
4310,new_page,0,1,0
4311,old_page,0,1,1
4312,old_page,0,1,1
4313,new_page,0,1,0
4314,new_page,1,1,0
4315,old_page,0,1,1
4316,new_page,0,1,0
4317,old_page,0,1,1
4318,new_page,0,1,0
4319,old_page,0,1,1
4320,old_page,0,1,1
4321,new_page,1,1,0
4322,old_page,0,1,1
4323,old_page,0,1,1
4324,old_page,1,1,1
4325,old_page,1,1,1
4326,old_page,0,1,1
4327,new_page,1,1,0
4328,old_page,1,1,1
4329,old_page,0,1,1
4330,new_page,1,1,0
4331,old_page,0,1,1
4332,new_page,0,1,0
4333,new_page,0,1,0
4334,new_page,1,1,0
4335,new_page,0,1,0
4336,old_page,0,1,1
4337,new_page,1,1,0
4338,old_page,0,1,1
4339,old_page,1,1,1
4340,old_page,1,1,1
4341,old_page,1,1,1
4342,old_page,0,1,1
4343,new_page,0,1,0
4344,old_page,0,1,1
4345,new_page,0,1,0
4346,old_page,0,1,1
4347,new_page,0,1,0
4348,old_page,0,1,1
4349,new_page,0,1,0
4350,new_page,0,1,0
4351,old_page,0,1,1
4352,old_page,0,1,1
4353,old_page,1,1,1
4354,new_page,1,1,0
4355,new_page,1,1,0
4356,new_page,0,1,0
4357,old_page,1,1,1
4358,new_page,0,1,0
4359,new_page,0,1,0
4360,old_page,0,1,1
4361,old_page,0,1,1
4362,old_page,1,1,1
4363,new_page,0,1,0
4364,new_page,1,1,0
4365,new_page,0,1,0
4366,new_page,0,1,0
4367,new_page,0,1,0
4368,new_page,0,1,0
4369,old_page,0,1,1
4370,old_page,1,1,1
4371,new_page,0,1,0
4372,old_page,0,1,1
4373,old_page,0,1,1
4374,old_page,0,1,1
4375,new_page,0,1,0
4376,old_page,0,1,1
4377,new_page,0,1,0
4378,old_page,0,1,1
4379,old_page,0,1,1
4380,new_page,0,1,0
4381,old_page,0,1,1
4382,old_page,0,1,1
4383,old_page,0,1,1
4384,new_page,0,1,0
4385,new_page,0,1,0
4386,old_page,0,1,1
4387,old_page,0,1,1
4388,new_page,0,1,0
4389,old_page,0,1,1
4390,old_page,0,1,1
4391,old_page,1,1,1
4392,old_page,0,1,1
4393,old_page,0,1,1
4394,old_page,0,1,1
4395,new_page,1,1,0
4396,new_page,0,1,0
4397,old_page,0,1,1
4398,old_page,0,1,1
4399,new_page,1,1,0
4400,new_page,0,1,0
4401,old_page,0,1,1
4402,old_page,1,1,1
4403,new_page,0,1,0
4404,new_page,0,1,0
4405,old_page,0,1,1
4406,old_page,0,1,1
4407,old_page,0,1,1
4408,new_page,0,1,0
4409,old_page,0,1,1
4410,new_page,0,1,0
4411,new_page,0,1,0
4412,old_page,0,1,1
4413,old_page,0,1,1
4414,old_page,0,1,1
4415,new_page,0,1,0
4416,new_page,0,1,0
4417,old_page,0,1,1
4418,old_page,0,1,1
4419,old_page,1,1,1
4420,old_page,0,1,1
4421,old_page,1,1,1
4422,new_page,0,1,0
4423,old_page,0,1,1
4424,old_page,1,1,1
4425,old_page,0,1,1
4426,old_page,0,1,1
4427,old_page,1,1,1
4428,new_page,0,1,0
4429,new_page,0,1,0
4430,old_page,0,1,1
4431,new_page,0,1,0
4432,new_page,0,1,0
4433,new_page,1,1,0
4434,new_page,0,1,0
4435,old_page,0,1,1
4436,old_page,0,1,1
4437,old_page,0,1,1
4438,new_page,0,1,0
4439,old_page,0,1,1
4440,new_page,0,1,0
4441,new_page,1,1,0
4442,old_page,0,1,1
4443,old_page,0,1,1
4444,new_page,0,1,0
4445,old_page,1,1,1
4446,new_page,0,1,0
4447,old_page,0,1,1
4448,new_page,0,1,0
4449,old_page,0,1,1
4450,new_page,0,1,0
4451,old_page,0,1,1
4452,old_page,0,1,1
4453,new_page,0,1,0
4454,old_page,0,1,1
4455,new_page,0,1,0
4456,old_page,1,1,1
4457,old_page,0,1,1
4458,new_page,0,1,0
4459,old_page,0,1,1
4460,old_page,0,1,1
4461,new_page,1,1,0
4462,new_page,0,1,0
4463,old_page,0,1,1
4464,old_page,0,1,1
4465,new_page,0,1,0
4466,old_page,1,1,1
4467,old_page,0,1,1
4468,old_page,0,1,1
4469,new_page,0,1,0
4470,old_page,0,1,1
4471,new_page,0,1,0
4472,new_page,0,1,0
4473,old_page,0,1,1
4474,new_page,0,1,0
4475,new_page,0,1,0
4476,old_page,0,1,1
4477,old_page,0,1,1
4478,new_page,0,1,0
4479,new_page,0,1,0
4480,old_page,1,1,1
4481,new_page,0,1,0
4482,old_page,1,1,1
4483,new_page,0,1,0
4484,new_page,0,1,0
4485,new_page,0,1,0
4486,new_page,0,1,0
4487,old_page,0,1,1
4488,old_page,1,1,1
4489,new_page,0,1,0
4490,old_page,0,1,1
4491,new_page,1,1,0
4492,old_page,0,1,1
4493,old_page,0,1,1
4494,old_page,0,1,1
4495,new_page,1,1,0
4496,new_page,1,1,0
4497,old_page,0,1,1
4498,old_page,1,1,1
4499,new_page,0,1,0
4500,new_page,0,1,0
4501,old_page,0,1,1
4502,new_page,0,1,0
4503,new_page,0,1,0
4504,new_page,0,1,0
4505,new_page,1,1,0
4506,old_page,0,1,1
4507,old_page,1,1,1
4508,old_page,1,1,1
4509,new_page,0,1,0
4510,new_page,1,1,0
4511,old_page,0,1,1
4512,new_page,0,1,0
4513,new_page,1,1,0
4514,new_page,0,1,0
4515,new_page,1,1,0
4516,old_page,0,1,1
4517,new_page,0,1,0
4518,new_page,0,1,0
4519,old_page,0,1,1
4520,new_page,1,1,0
4521,new_page,0,1,0
4522,old_page,0,1,1
4523,new_page,0,1,0
4524,new_page,1,1,0
4525,new_page,1,1,0
4526,new_page,0,1,0
4527,old_page,1,1,1
4528,new_page,1,1,0
4529,new_page,1,1,0
4530,new_page,0,1,0
4531,new_page,0,1,0
4532,old_page,1,1,1
4533,new_page,0,1,0
4534,new_page,0,1,0
4535,new_page,0,1,0
4536,new_page,1,1,0
4537,old_page,1,1,1
4538,new_page,1,1,0
4539,new_page,0,1,0
4540,old_page,0,1,1
4541,new_page,0,1,0
4542,old_page,0,1,1
4543,new_page,0,1,0
4544,new_page,0,1,0
4545,old_page,0,1,1
